,Country Name,Indicator Name,Year,Value
46980,Lebanon,"Agriculture, value added (% of GDP)",1982,
46981,Lebanon,CO2 emissions (metric tons per capita),1982,2.3222782826
46982,Lebanon,Domestic credit provided by financial sector (% of GDP),1982,
46983,Lebanon,Electric power consumption (kWh per capita),1982,1138.55625596
46984,Lebanon,Energy use (kg of oil equivalent per capita),1982,678.581428047
46985,Lebanon,Exports of goods and services (% of GDP),1982,
46986,Lebanon,"Fertility rate, total (births per woman)",1982,3.796
46987,Lebanon,GDP growth (annual %),1982,
46988,Lebanon,"GNI per capita, PPP (current international $)",1982,
46989,Lebanon,"Gross enrollment ratio, primary, both sexes (%)",1982,120.884536743
46990,Lebanon,"Gross enrolment ratio, secondary, both sexes (%)",1982,68.6265792847
46991,Lebanon,High-technology exports (% of manufactured exports),1982,
46992,Lebanon,Imports of goods and services (% of GDP),1982,
46993,Lebanon,Income share held by lowest 20%,1982,
46994,Lebanon,"Industry, value added (% of GDP)",1982,
46995,Lebanon,"Inflation, GDP deflator (annual %)",1982,
46996,Lebanon,Internet users (per 100 people),1982,
46997,Lebanon,"Life expectancy at birth, total (years)",1982,68.2827073171
46998,Lebanon,Military expenditure (% of GDP),1982,
46999,Lebanon,Mobile cellular subscriptions (per 100 people),1982,0.0
47000,Lebanon,Net lending (+) / net borrowing (-) (% of GDP),1982,
47001,Lebanon,Population density (people per sq. km of land area),1982,257.309970674
47002,Lebanon,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47003,Lebanon,"Revenue, excluding grants (% of GDP)",1982,
47004,Lebanon,"Services, etc., value added (% of GDP)",1982,
47005,Lebanon,Tax revenue (% of GDP),1982,
47006,Lebanon,Time required to start a business (days),1982,
47007,Lesotho,"Agriculture, value added (% of GDP)",1982,17.2824616754
47008,Lesotho,CO2 emissions (metric tons per capita),1982,
47009,Lesotho,Domestic credit provided by financial sector (% of GDP),1982,33.6087480515
47010,Lesotho,Electric power consumption (kWh per capita),1982,
47011,Lesotho,Energy use (kg of oil equivalent per capita),1982,
47012,Lesotho,Exports of goods and services (% of GDP),1982,
47013,Lesotho,"Fertility rate, total (births per woman)",1982,5.491
47014,Lesotho,GDP growth (annual %),1982,2.55680164163
47015,Lesotho,"GNI per capita, PPP (current international $)",1982,
47016,Lesotho,"Gross enrollment ratio, primary, both sexes (%)",1982,103.95324707
47017,Lesotho,"Gross enrolment ratio, secondary, both sexes (%)",1982,18.6902694702
47018,Lesotho,High-technology exports (% of manufactured exports),1982,
47019,Lesotho,Imports of goods and services (% of GDP),1982,
47020,Lesotho,Income share held by lowest 20%,1982,
47021,Lesotho,"Industry, value added (% of GDP)",1982,15.9636285279
47022,Lesotho,"Inflation, GDP deflator (annual %)",1982,-3.08954886808
47023,Lesotho,Internet users (per 100 people),1982,
47024,Lesotho,"Life expectancy at birth, total (years)",1982,54.8046829268
47025,Lesotho,Military expenditure (% of GDP),1982,
47026,Lesotho,Mobile cellular subscriptions (per 100 people),1982,0.0
47027,Lesotho,Net lending (+) / net borrowing (-) (% of GDP),1982,
47028,Lesotho,Population density (people per sq. km of land area),1982,45.2583662714
47029,Lesotho,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47030,Lesotho,"Revenue, excluding grants (% of GDP)",1982,
47031,Lesotho,"Services, etc., value added (% of GDP)",1982,66.7539097967
47032,Lesotho,Tax revenue (% of GDP),1982,
47033,Lesotho,Time required to start a business (days),1982,
47034,Liberia,"Agriculture, value added (% of GDP)",1982,
47035,Liberia,CO2 emissions (metric tons per capita),1982,0.295330067646
47036,Liberia,Domestic credit provided by financial sector (% of GDP),1982,4.73883763599
47037,Liberia,Electric power consumption (kWh per capita),1982,
47038,Liberia,Energy use (kg of oil equivalent per capita),1982,
47039,Liberia,Exports of goods and services (% of GDP),1982,62.3890944346
47040,Liberia,"Fertility rate, total (births per woman)",1982,6.964
47041,Liberia,GDP growth (annual %),1982,-2.43293724706
47042,Liberia,"GNI per capita, PPP (current international $)",1982,
47043,Liberia,"Gross enrollment ratio, primary, both sexes (%)",1982,
47044,Liberia,"Gross enrolment ratio, secondary, both sexes (%)",1982,
47045,Liberia,High-technology exports (% of manufactured exports),1982,
47046,Liberia,Imports of goods and services (% of GDP),1982,64.7040882327
47047,Liberia,Income share held by lowest 20%,1982,
47048,Liberia,"Industry, value added (% of GDP)",1982,
47049,Liberia,"Inflation, GDP deflator (annual %)",1982,4.60261251114
47050,Liberia,Internet users (per 100 people),1982,
47051,Liberia,"Life expectancy at birth, total (years)",1982,46.8000731707
47052,Liberia,Military expenditure (% of GDP),1982,
47053,Liberia,Mobile cellular subscriptions (per 100 people),1982,0.0
47054,Liberia,Net lending (+) / net borrowing (-) (% of GDP),1982,
47055,Liberia,Population density (people per sq. km of land area),1982,21.1412479236
47056,Liberia,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47057,Liberia,"Revenue, excluding grants (% of GDP)",1982,22.0966158032
47058,Liberia,"Services, etc., value added (% of GDP)",1982,
47059,Liberia,Tax revenue (% of GDP),1982,9.67667407619
47060,Liberia,Time required to start a business (days),1982,
47061,Libya,"Agriculture, value added (% of GDP)",1982,
47062,Libya,CO2 emissions (metric tons per capita),1982,8.91645435263
47063,Libya,Domestic credit provided by financial sector (% of GDP),1982,
47064,Libya,Electric power consumption (kWh per capita),1982,1064.32376311
47065,Libya,Energy use (kg of oil equivalent per capita),1982,2397.98259634
47066,Libya,Exports of goods and services (% of GDP),1982,
47067,Libya,"Fertility rate, total (births per woman)",1982,6.826
47068,Libya,GDP growth (annual %),1982,
47069,Libya,"GNI per capita, PPP (current international $)",1982,
47070,Libya,"Gross enrollment ratio, primary, both sexes (%)",1982,
47071,Libya,"Gross enrolment ratio, secondary, both sexes (%)",1982,
47072,Libya,High-technology exports (% of manufactured exports),1982,
47073,Libya,Imports of goods and services (% of GDP),1982,
47074,Libya,Income share held by lowest 20%,1982,
47075,Libya,"Industry, value added (% of GDP)",1982,
47076,Libya,"Inflation, GDP deflator (annual %)",1982,
47077,Libya,Internet users (per 100 people),1982,
47078,Libya,"Life expectancy at birth, total (years)",1982,65.4105609756
47079,Libya,Military expenditure (% of GDP),1982,
47080,Libya,Mobile cellular subscriptions (per 100 people),1982,0.0
47081,Libya,Net lending (+) / net borrowing (-) (% of GDP),1982,
47082,Libya,Population density (people per sq. km of land area),1982,1.96078406856
47083,Libya,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47084,Libya,"Revenue, excluding grants (% of GDP)",1982,
47085,Libya,"Services, etc., value added (% of GDP)",1982,
47086,Libya,Tax revenue (% of GDP),1982,
47087,Libya,Time required to start a business (days),1982,
47088,Liechtenstein,"Agriculture, value added (% of GDP)",1982,
47089,Liechtenstein,CO2 emissions (metric tons per capita),1982,
47090,Liechtenstein,Domestic credit provided by financial sector (% of GDP),1982,
47091,Liechtenstein,Electric power consumption (kWh per capita),1982,
47092,Liechtenstein,Energy use (kg of oil equivalent per capita),1982,
47093,Liechtenstein,Exports of goods and services (% of GDP),1982,
47094,Liechtenstein,"Fertility rate, total (births per woman)",1982,
47095,Liechtenstein,GDP growth (annual %),1982,-1.59010688111
47096,Liechtenstein,"GNI per capita, PPP (current international $)",1982,
47097,Liechtenstein,"Gross enrollment ratio, primary, both sexes (%)",1982,
47098,Liechtenstein,"Gross enrolment ratio, secondary, both sexes (%)",1982,
47099,Liechtenstein,High-technology exports (% of manufactured exports),1982,
47100,Liechtenstein,Imports of goods and services (% of GDP),1982,
47101,Liechtenstein,Income share held by lowest 20%,1982,
47102,Liechtenstein,"Industry, value added (% of GDP)",1982,
47103,Liechtenstein,"Inflation, GDP deflator (annual %)",1982,7.17686349735
47104,Liechtenstein,Internet users (per 100 people),1982,
47105,Liechtenstein,"Life expectancy at birth, total (years)",1982,
47106,Liechtenstein,Military expenditure (% of GDP),1982,
47107,Liechtenstein,Mobile cellular subscriptions (per 100 people),1982,
47108,Liechtenstein,Net lending (+) / net borrowing (-) (% of GDP),1982,
47109,Liechtenstein,Population density (people per sq. km of land area),1982,165.7125
47110,Liechtenstein,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47111,Liechtenstein,"Revenue, excluding grants (% of GDP)",1982,
47112,Liechtenstein,"Services, etc., value added (% of GDP)",1982,
47113,Liechtenstein,Tax revenue (% of GDP),1982,
47114,Liechtenstein,Time required to start a business (days),1982,
47115,Lithuania,"Agriculture, value added (% of GDP)",1982,
47116,Lithuania,CO2 emissions (metric tons per capita),1982,
47117,Lithuania,Domestic credit provided by financial sector (% of GDP),1982,
47118,Lithuania,Electric power consumption (kWh per capita),1982,
47119,Lithuania,Energy use (kg of oil equivalent per capita),1982,
47120,Lithuania,Exports of goods and services (% of GDP),1982,
47121,Lithuania,"Fertility rate, total (births per woman)",1982,1.97
47122,Lithuania,GDP growth (annual %),1982,
47123,Lithuania,"GNI per capita, PPP (current international $)",1982,
47124,Lithuania,"Gross enrollment ratio, primary, both sexes (%)",1982,
47125,Lithuania,"Gross enrolment ratio, secondary, both sexes (%)",1982,
47126,Lithuania,High-technology exports (% of manufactured exports),1982,
47127,Lithuania,Imports of goods and services (% of GDP),1982,
47128,Lithuania,Income share held by lowest 20%,1982,
47129,Lithuania,"Industry, value added (% of GDP)",1982,
47130,Lithuania,"Inflation, GDP deflator (annual %)",1982,
47131,Lithuania,Internet users (per 100 people),1982,
47132,Lithuania,"Life expectancy at birth, total (years)",1982,70.8368292683
47133,Lithuania,Military expenditure (% of GDP),1982,
47134,Lithuania,Mobile cellular subscriptions (per 100 people),1982,0.0
47135,Lithuania,Net lending (+) / net borrowing (-) (% of GDP),1982,
47136,Lithuania,Population density (people per sq. km of land area),1982,55.1560146777
47137,Lithuania,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47138,Lithuania,"Revenue, excluding grants (% of GDP)",1982,
47139,Lithuania,"Services, etc., value added (% of GDP)",1982,
47140,Lithuania,Tax revenue (% of GDP),1982,
47141,Lithuania,Time required to start a business (days),1982,
47142,Luxembourg,"Agriculture, value added (% of GDP)",1982,
47143,Luxembourg,CO2 emissions (metric tons per capita),1982,24.2376636345
47144,Luxembourg,Domestic credit provided by financial sector (% of GDP),1982,93.2856456032
47145,Luxembourg,Electric power consumption (kWh per capita),1982,10992.40818
47146,Luxembourg,Energy use (kg of oil equivalent per capita),1982,8057.80999932
47147,Luxembourg,Exports of goods and services (% of GDP),1982,97.4545866894
47148,Luxembourg,"Fertility rate, total (births per woman)",1982,1.49
47149,Luxembourg,GDP growth (annual %),1982,1.13129716251
47150,Luxembourg,"GNI per capita, PPP (current international $)",1982,
47151,Luxembourg,"Gross enrollment ratio, primary, both sexes (%)",1982,89.7616424561
47152,Luxembourg,"Gross enrolment ratio, secondary, both sexes (%)",1982,73.4158477783
47153,Luxembourg,High-technology exports (% of manufactured exports),1982,
47154,Luxembourg,Imports of goods and services (% of GDP),1982,91.8632818807
47155,Luxembourg,Income share held by lowest 20%,1982,
47156,Luxembourg,"Industry, value added (% of GDP)",1982,
47157,Luxembourg,"Inflation, GDP deflator (annual %)",1982,10.8113791026
47158,Luxembourg,Internet users (per 100 people),1982,
47159,Luxembourg,"Life expectancy at birth, total (years)",1982,72.6534634146
47160,Luxembourg,Military expenditure (% of GDP),1982,
47161,Luxembourg,Mobile cellular subscriptions (per 100 people),1982,0.0
47162,Luxembourg,Net lending (+) / net borrowing (-) (% of GDP),1982,-0.824599040147
47163,Luxembourg,Population density (people per sq. km of land area),1982,
47164,Luxembourg,"Prevalence of HIV, total (% of population ages 15-49)",1982,
47165,Luxembourg,"Revenue, excluding grants (% of GDP)",1982,36.5007152776
47166,Luxembourg,"Services, etc., value added (% of GDP)",1982,
47167,Luxembourg,Tax revenue (% of GDP),1982,22.2153430793
47168,Luxembourg,Time required to start a business (days),1982,
47169,"Macao SAR, China","Agriculture, value added (% of GDP)",1982,
47170,"Macao SAR, China",CO2 emissions (metric tons per capita),1982,1.85513622897
47171,"Macao SAR, China",Domestic credit provided by financial sector (% of GDP),1982,
47172,"Macao SAR, China",Electric power consumption (kWh per capita),1982,
47173,"Macao SAR, China",Energy use (kg of oil equivalent per capita),1982,
47174,"Macao SAR, China",Exports of goods and services (% of GDP),1982,127.135771616
47175,"Macao SAR, China","Fertility rate, total (births per woman)",1982,1.882
47176,"Macao SAR, China",GDP growth (annual %),1982,
47177,"Macao SAR, China","GNI per capita, PPP (current international $)",1982,
47178,"Macao SAR, China","Gross enrollment ratio, primary, both sexes (%)",1982,
47179,"Macao SAR, China","Gross enrolment ratio, secondary, both sexes (%)",1982,
47180,"Macao SAR, China",High-technology exports (% of manufactured exports),1982,
47181,"Macao SAR, China",Imports of goods and services (% of GDP),1982,111.177376156
47182,"Macao SAR, China",Income share held by lowest 20%,1982,
47183,"Macao SAR, China","Industry, value added (% of GDP)",1982,
47184,"Macao SAR, China","Inflation, GDP deflator (annual %)",1982,
47185,"Macao SAR, China",Internet users (per 100 people),1982,
47186,"Macao SAR, China","Life expectancy at birth, total (years)",1982,73.0781219512
47187,"Macao SAR, China",Military expenditure (% of GDP),1982,
47188,"Macao SAR, China",Mobile cellular subscriptions (per 100 people),1982,0.0
47189,"Macao SAR, China",Net lending (+) / net borrowing (-) (% of GDP),1982,
47190,"Macao SAR, China",Population density (people per sq. km of land area),1982,13046.05
47191,"Macao SAR, China","Prevalence of HIV, total (% of population ages 15-49)",1982,
47192,"Macao SAR, China","Revenue, excluding grants (% of GDP)",1982,
47193,"Macao SAR, China","Services, etc., value added (% of GDP)",1982,
47194,"Macao SAR, China",Tax revenue (% of GDP),1982,
47195,"Macao SAR, China",Time required to start a business (days),1982,
47196,"Macedonia, FYR","Agriculture, value added (% of GDP)",1982,
47197,"Macedonia, FYR",CO2 emissions (metric tons per capita),1982,
47198,"Macedonia, FYR",Domestic credit provided by financial sector (% of GDP),1982,
47199,"Macedonia, FYR",Electric power consumption (kWh per capita),1982,
47200,"Macedonia, FYR",Energy use (kg of oil equivalent per capita),1982,
47201,"Macedonia, FYR",Exports of goods and services (% of GDP),1982,
47202,"Macedonia, FYR","Fertility rate, total (births per woman)",1982,2.449
47203,"Macedonia, FYR",GDP growth (annual %),1982,
47204,"Macedonia, FYR","GNI per capita, PPP (current international $)",1982,
47205,"Macedonia, FYR","Gross enrollment ratio, primary, both sexes (%)",1982,
47206,"Macedonia, FYR","Gross enrolment ratio, secondary, both sexes (%)",1982,
47207,"Macedonia, FYR",High-technology exports (% of manufactured exports),1982,
47208,"Macedonia, FYR",Imports of goods and services (% of GDP),1982,
47209,"Macedonia, FYR",Income share held by lowest 20%,1982,
47210,"Macedonia, FYR","Industry, value added (% of GDP)",1982,
